Nombre,Equipo,Precio,Puntos,Partidos,Minutos,Goles,Asistencias,Asistencias sin Gol,Centros,Despejes,Remates,Tiros,Recuperaciones,Perdidas,Penaltis fallados,Goles en contra,Rojas,Paradas,Penaltis cometidos,Amarillas,Seguna Amarilla,Penaltis provocados,Penaltis parados,Goles en PP
Martín Aguirregabiria,D. Alavés,1.502.068€,49,37,1617,0,1,0,14,29,14,0,103,286,0,31,0,0,1,4,0,0,0,0
Calero,RCD Espanyol,1.502.068€,49,31,1089,0,0,0,0,64,4,0,59,113,0,17,0,0,1,3,0,0,0,0
Wu Lei,RCD Espanyol,1.507.597€,48,37,459,1,0,3,2,3,1,5,20,42,0,7,0,0,0,0,0,0,0,0
Soldado,Levante UD,1.504.425€,48,25,660,3,2,2,1,7,3,8,9,70,0,15,1,0,0,5,1,0,0,0
Reinildo,Atlético de Madrid,5.536.400€,48,12,915,0,0,0,0,21,3,0,80,94,0,8,0,0,1,4,0,0,0,0
Kike Pérez,Elche CF,1.504.923€,48,16,517,2,0,2,3,4,9,5,42,104,0,6,0,0,0,1,0,0,0,0
Guevara,Real Sociedad,1.502.070€,47,38,868,0,0,0,0,8,3,0,81,99,0,10,0,0,1,2,0,0,0,0
Pellistri,D. Alavés,1.502.079€,47,34,641,0,0,0,1,5,10,2,38,96,0,9,0,0,0,0,0,0,0,0
Solari,RC Celta,1.503.437€,46,33,697,0,0,1,7,9,8,1,69,199,0,13,0,0,0,5,0,0,0,0
Lenglet,FC Barcelona,1.529.956€,46,35,817,0,1,2,0,19,1,1,75,81,0,12,0,0,1,4,0,0,0,0
Miranda,Real Betis,1.503.017€,46,30,782,0,2,2,5,20,3,2,50,143,0,6,0,0,0,3,0,0,0,0
Riqui Puig,FC Barcelona,1.530.906€,46,38,475,1,0,0,0,1,5,3,45,56,0,4,0,0,0,0,0,0,0,0
Ximo,D. Alavés,1.502.499€,46,23,1350,0,0,1,1,53,4,3,102,208,0,23,1,0,2,4,0,0,0,0
Jason,D. Alavés,1.503.685€,46,33,753,0,1,1,28,5,8,2,52,152,0,13,0,0,1,3,0,0,0,0
Barrenetxea,Real Sociedad,1.502.333€,45,12,549,1,1,2,0,3,14,3,40,118,0,8,0,0,0,0,0,0,0,0
Jovic,Real Madrid,1.519.737€,45,27,358,1,3,3,0,4,3,5,10,34,0,2,0,0,0,1,0,0,0,0
Uzuni,Granada CF,1.508.984€,45,16,856,1,1,2,4,7,9,3,65,125,0,19,0,0,1,4,0,0,0,0
Aurier,Villarreal CF,1.503.067€,45,17,859,0,0,0,5,21,13,1,54,122,0,9,0,0,1,4,0,0,0,0
Bryan Gil,Valencia CF,4.868.262€,45,15,756,0,1,2,9,3,16,2,55,164,0,7,0,0,0,3,0,0,0,0
Villalibre,Athletic Club,1.515.123€,44,22,538,2,0,0,0,7,4,7,19,83,0,8,0,0,0,0,0,0,0,0
Dmitrovic,Sevilla FC,1.514.281€,44,37,540,0,0,0,0,4,0,0,54,40,0,5,0,15,0,0,0,0,0,0
Ruibal,Real Betis,1.502.070€,44,36,857,0,0,2,2,5,13,3,49,137,0,11,0,0,0,6,0,0,0,0
Ansu Fati,FC Barcelona,28.575.477€,44,10,331,4,0,1,1,0,3,8,10,61,0,4,0,0,0,0,0,1,0,0
Miazga,D. Alavés,1.502.329€,43,31,741,0,0,0,0,46,0,2,44,76,0,12,0,0,0,1,0,0,0,0
Mata,Getafe CF,1.502.070€,43,26,661,1,0,1,1,5,4,3,21,119,0,9,0,0,0,7,0,0,0,0
Sergio Rico,RCD Mallorca,1.536.314€,43,16,1170,0,0,0,0,8,0,0,86,109,0,28,0,26,0,0,0,0,1,0
Mustafi,Levante UD,1.502.111€,43,12,658,1,0,0,0,42,2,2,43,85,0,12,0,0,0,1,0,0,0,0
Cheryshev,Valencia CF,1.502.131€,43,29,555,0,1,1,3,9,6,5,41,90,0,9,0,0,0,1,0,1,0,0
Augustinsson,Sevilla FC,1.502.104€,42,35,788,0,1,1,10,18,2,2,47,129,0,13,0,0,0,3,0,0,0,0
Adama,FC Barcelona,6.218.099€,42,17,378,0,2,2,10,2,22,3,23,78,0,7,0,0,0,0,0,0,0,0
Petrovic,Granada CF,1.505.025€,42,15,917,0,1,0,1,11,9,2,67,99,0,23,0,0,0,5,0,0,0,0
Loren,RCD Espanyol,1.502.068€,40,38,558,1,0,1,1,8,4,3,19,68,0,10,0,0,0,0,0,0,0,0
Mario Suárez,Rayo Vallecano,1.503.473€,40,37,709,0,0,0,0,35,4,3,63,83,0,15,0,0,1,2,0,0,0,0
Sylla,Rayo Vallecano,1.516.954€,39,34,605,0,0,0,2,8,6,1,21,95,0,15,0,0,0,3,0,0,0,0
Soro,Granada CF,1.502.185€,38,34,575,0,0,2,1,2,5,4,40,91,0,14,0,0,0,0,0,0,0,0
Mario,Villarreal CF,1.502.070€,38,38,621,0,0,1,2,14,3,1,36,86,0,8,0,0,0,1,0,0,0,0
Ilaix,Valencia CF,1.520.673€,38,14,817,0,0,1,1,13,6,5,64,109,0,11,0,0,0,7,1,0,0,0
Sabaly,Real Betis,1.507.811€,37,17,789,0,1,0,2,15,6,1,50,120,0,8,0,0,0,1,0,0,0,0
Bacca,Granada CF,1.502.090€,37,34,505,0,1,1,0,4,6,2,13,54,0,9,0,0,0,3,0,1,0,0
Munir,Sevilla FC,1.502.068€,37,33,468,2,0,1,2,2,2,7,30,61,0,6,0,0,0,3,0,0,0,0
Ezequiel Ponce,Elche CF,1.514.697€,36,13,662,1,0,0,0,6,13,5,30,94,0,7,1,0,0,1,0,0,0,0
Manu Vallejo,D. Alavés,1.502.070€,36,37,454,1,1,1,8,3,2,3,19,81,0,16,0,0,0,3,0,0,0,0
Sergi Roberto,FC Barcelona,1.502.137€,34,10,400,2,1,0,2,6,3,4,28,35,0,7,0,0,0,1,0,0,0,0
Postigo,Levante UD,1.502.069€,34,20,849,0,0,0,0,45,0,0,57,64,0,23,0,0,0,3,0,0,0,0
San Emeterio,Cádiz CF,1.504.926€,34,10,656,0,0,2,0,3,0,0,43,63,0,8,0,0,0,3,0,0,0,0
Clerc,Levante UD,1.502.070€,34,24,1517,0,0,0,10,28,24,0,124,242,0,37,0,0,0,6,0,0,0,0
Jankto,Getafe CF,1.502.104€,33,24,538,0,2,2,4,7,4,0,39,97,0,10,1,0,0,1,0,0,0,0
Ceballos,Real Madrid,1.704.900€,31,16,268,0,0,0,1,1,5,4,29,38,0,2,0,0,0,1,0,0,0,0
Nico Serrano,Athletic Club,1.502.435€,31,30,308,1,0,0,4,1,4,4,28,64,0,6,0,0,0,0,0,0,0,0
Asenjo,Villarreal CF,1.518.585€,31,36,540,0,0,0,0,6,0,0,64,43,0,9,0,19,0,1,0,0,0,0
Paul Akouokou,Real Betis,1.502.068€,31,27,517,0,0,0,1,7,6,0,54,50,0,3,1,0,0,2,0,0,0,0
Dimata,RCD Espanyol,1.502.070€,30,31,534,0,0,1,0,7,6,0,16,64,0,10,0,0,0,0,0,0,0,0
Cala,Cádiz CF,1.507.395€,30,35,945,0,0,1,0,56,1,0,55,85,0,20,0,0,2,6,1,0,0,0
Carlos Domínguez,RC Celta,1.502.070€,30,31,341,0,0,0,0,18,1,0,26,38,0,2,0,0,1,1,0,0,0,0
Tenaglia,D. Alavés,1.519.977€,30,16,1072,0,0,0,2,32,8,1,92,204,0,21,0,0,1,2,0,0,0,0
Juan Iglesias,Getafe CF,1.502.535€,30,38,709,0,1,1,10,21,5,0,62,191,0,14,0,0,0,1,0,0,0,0
Abde,FC Barcelona,1.505.342€,30,9,450,1,0,2,1,0,21,2,28,91,0,7,0,0,0,2,0,0,0,0
Lato,Valencia CF,1.502.068€,29,15,591,0,1,1,4,12,7,0,59,97,0,9,0,0,0,5,0,0,0,0
Mariano,Real Madrid,1.532.663€,29,24,340,1,1,4,0,3,6,4,5,33,0,4,0,0,0,2,0,0,0,0
Barragán,Elche CF,1.502.313€,29,34,1022,0,0,0,3,33,0,0,71,130,0,20,0,0,2,5,0,0,0,0
Arzamendia,Cádiz CF,1.502.070€,29,34,462,1,0,0,6,6,2,1,40,90,0,7,0,0,0,2,0,0,0,0
Martín Cáceres,Levante UD,1.502.978€,28,13,669,0,0,0,1,14,1,0,54,71,0,13,0,0,0,2,0,0,0,0
Maras,Rayo Vallecano,1.503.799€,28,17,670,0,0,0,0,34,1,0,33,57,0,12,0,0,0,3,0,0,0,0
Gonzalo Villar,Getafe CF,1.513.218€,27,17,291,0,1,1,0,0,7,2,20,35,0,6,0,0,0,0,0,0,0,0
Jose Mari,Cádiz CF,1.502.751€,26,15,383,0,0,0,0,2,1,2,32,40,0,3,0,0,0,1,1,0,0,0
Jon Pacheco,Real Sociedad,1.502.068€,26,34,366,0,0,0,0,18,0,0,22,40,0,3,0,0,0,1,0,0,0,0
Lobete,Real Sociedad,1.503.238€,26,21,251,1,0,0,0,1,4,1,15,38,0,3,0,0,0,0,0,0,0,0
Illarramendi,Real Sociedad,1.504.593€,26,22,377,0,0,0,2,12,4,0,42,53,0,5,0,0,0,1,0,0,0,0
Vallejo,Real Madrid,1.760.523€,26,31,341,0,0,0,0,15,2,0,26,33,0,2,0,0,1,1,0,0,0,0
Luca,Rayo Vallecano,1.514.997€,25,37,646,0,0,0,0,4,2,0,64,59,0,13,1,24,1,0,0,0,0,0
Franquesa,Levante UD,1.502.068€,25,33,616,0,0,0,1,9,10,0,35,97,0,12,0,0,0,1,0,0,0,0
Braithwaite,FC Barcelona,1.541.170€,25,19,236,2,1,2,0,1,2,3,8,27,0,4,0,0,0,0,0,0,0,0
Pastore,Elche CF,1.502.078€,25,26,523,0,0,2,3,2,7,3,30,96,0,10,1,0,0,2,0,0,0,0
Martial,Sevilla FC,2.385.722€,24,9,495,0,1,0,1,3,7,3,7,71,0,2,0,0,0,1,0,0,0,0
Giovanni González,RCD Mallorca,1.505.000€,24,17,362,1,0,1,1,13,3,1,24,61,0,9,0,0,0,1,0,0,0,0
Suso,Sevilla FC,1.502.099€,23,9,388,0,1,1,2,0,7,3,13,60,0,6,0,0,0,0,0,0,0,0
Montoya,Real Betis,1.502.694€,23,14,519,0,1,2,1,16,0,2,39,75,0,8,0,0,0,2,0,0,0,0
Fran Merida,RCD Espanyol,1.502.330€,22,35,262,0,0,0,3,1,8,0,36,64,0,5,1,0,0,2,0,0,0,0
Arias,Granada CF,1.502.091€,22,20,433,1,0,0,3,8,3,1,30,81,0,9,0,0,0,1,0,0,0,0
Eteki,Granada CF,1.502.740€,22,26,337,0,0,0,0,6,1,0,26,46,0,6,0,0,0,3,0,0,0,0
Cabaco,Getafe CF,1.502.068€,21,23,403,0,1,1,0,8,0,0,17,60,0,5,0,0,0,2,1,0,0,1
Guridi,Real Sociedad,1.514.212€,21,24,200,1,0,0,0,4,5,1,12,33,0,4,0,0,0,0,0,0,0,0
Chapela,Cádiz CF,1.502.068€,21,19,399,0,0,0,0,5,3,0,26,47,0,9,0,0,0,0,0,0,0,0
Petxarroman,Athletic Club,1.502.489€,21,36,399,0,0,1,0,6,3,1,32,93,0,8,0,0,0,4,0,0,0,0
Rubén Peña,C.A. Osasuna,1.502.068€,20,25,127,0,0,2,2,1,2,2,16,25,0,0,0,0,0,1,0,0,0,0
Unai Nuñez,Athletic Club,1.502.088€,20,33,620,0,0,0,1,21,3,1,55,56,0,11,0,0,1,2,0,0,0,0
Turrientes,Real Sociedad,1.502.068€,20,20,201,0,0,0,1,2,7,2,16,20,0,2,0,0,0,1,0,0,0,0
Mario H,Rayo Vallecano,1.502.068€,20,35,394,1,0,0,3,6,2,1,22,83,0,6,0,0,0,3,0,0,0,0
Jaume Domenech,Valencia CF,1.509.624€,19,32,342,0,0,0,0,4,0,0,28,41,0,4,0,8,0,2,0,0,0,0
Merquelanz,Rayo Vallecano,1.502.071€,18,4,175,0,0,2,6,1,3,0,7,37,0,1,0,0,0,0,0,0,0,0
Isma Ruiz,Granada CF,1.502.230€,18,30,281,0,0,0,0,2,2,1,22,21,0,5,0,0,0,1,0,0,0,0
Mat Ryan,Real Sociedad,1.516.896€,18,35,270,0,0,0,0,5,0,0,29,40,0,5,0,10,0,0,0,0,0,0
Miguel Gutiérrez,Real Madrid,1.502.523€,18,10,262,0,1,1,2,2,6,0,18,23,0,3,0,0,0,1,0,0,0,0
Koba Leïn,Valencia CF,1.502.068€,16,23,174,0,0,0,0,4,2,0,12,28,0,5,0,0,0,1,0,0,0,0
Lucas Olaza,Elche CF,1.508.109€,16,15,293,1,0,1,1,5,2,1,29,55,0,4,0,0,0,1,0,0,0,0
Arezo,Granada CF,1.516.283€,16,16,156,0,0,0,0,1,2,3,4,35,0,5,0,0,0,1,0,0,0,0
Lunin,Real Madrid,1.558.743€,16,34,180,0,0,0,0,3,0,0,16,10,0,2,0,7,1,0,0,0,1,0
Agirrezabala,Athletic Club,1.516.818€,16,13,270,0,0,0,0,4,0,0,19,16,0,5,0,13,0,0,0,0,0,0
Cömert,Valencia CF,1.505.338€,16,16,409,0,0,0,0,6,0,1,26,35,0,6,0,0,1,2,0,0,0,0
Coke,Levante UD,1.502.068€,15,38,114,1,0,0,0,7,2,1,10,14,0,2,0,0,0,1,0,0,0,0
Robert Navarro,Real Sociedad,1.502.072€,15,17,198,0,0,0,0,2,7,4,17,33,0,3,0,0,0,0,0,0,0,0
Guidetti,D. Alavés,1.502.068€,15,24,274,0,0,0,1,0,3,2,7,32,0,7,0,0,0,2,0,1,0,0
Aarón Escandell,Granada CF,1.507.646€,15,36,283,0,0,0,0,5,0,0,38,56,0,6,1,10,0,1,0,0,0,0
Neto,FC Barcelona,1.514.803€,14,36,270,0,0,0,0,3,0,0,26,24,0,4,0,10,0,0,0,0,0,0
Dani Raba,Granada CF,1.502.007€,14,24,107,0,0,1,2,2,1,0,8,34,0,4,0,0,0,1,0,0,0,0
Sivera,D. Alavés,1.509.565€,13,37,276,0,0,0,0,2,0,0,26,41,0,4,0,12,0,1,0,0,0,0
Ramalho,C.A. Osasuna,1.502.068€,13,26,245,0,0,0,0,9,0,0,21,44,0,2,0,0,0,0,0,0,0,0
Saracchi,Levante UD,1.535.834€,13,10,186,0,1,1,2,7,2,0,19,25,0,4,0,0,0,2,0,0,0,0
Kevin Rodrigues,Rayo Vallecano,1.502.074€,12,37,433,0,0,0,1,4,2,0,39,87,0,13,0,0,0,0,0,0,0,0
Raúl Torrente,Granada CF,1.512.568€,12,7,392,0,0,0,0,18,1,0,32,57,0,8,0,0,2,3,0,1,0,0
Javi López,D. Alavés,1.502.068€,12,30,458,0,0,0,4,11,2,0,17,81,0,12,0,0,0,2,0,0,0,0
Clément Grenier,RCD Mallorca,1.521.262€,12,10,56,1,0,0,0,1,0,1,4,14,0,0,0,0,0,1,0,0,0,0
Orbelín,RC Celta,1.509.963€,11,17,92,0,0,0,0,1,1,1,12,15,0,1,0,0,0,0,0,0,0,0
Camarasa,Real Betis,1.502.068€,11,9,102,0,0,0,0,2,0,0,8,13,0,2,0,0,0,0,0,0,0,0
Oier,RCD Espanyol,1.514.093€,11,24,135,0,0,0,0,0,0,0,15,19,0,1,0,7,0,0,0,0,0,0
Álex Balde,FC Barcelona,1.504.395€,11,17,187,0,0,0,2,0,1,0,13,25,0,4,0,0,0,0,0,0,0,0
Dídac,RCD Espanyol,1.502.068€,11,32,196,0,0,0,0,8,1,0,11,23,0,4,0,0,0,3,0,0,0,0
Vitolo,Getafe CF,1.508.096€,10,22,216,0,0,0,0,1,5,0,8,33,0,3,0,0,0,0,0,0,0,0
Lainez,Real Betis,1.502.070€,10,28,135,0,0,0,0,1,6,1,10,28,0,2,0,0,0,0,0,0,0,0
Hoppe,RCD Mallorca,1.502.084€,10,25,128,0,1,0,0,0,0,0,5,21,0,5,0,0,0,0,0,0,0,0
Fali,Cádiz CF,1.530.080€,10,2,180,0,0,0,0,9,0,0,10,8,0,2,0,0,0,0,0,0,0,0
Kike Hermoso,Real Betis,1.503.392€,10,2,90,1,0,0,0,4,1,1,5,12,0,1,0,0,0,0,0,0,0,0
Iván Romero,Sevilla FC,1.502.068€,9,24,177,0,0,0,0,0,3,0,5,24,0,1,0,0,0,0,0,0,0,0
Jonathan Silva,Getafe CF,1.502.071€,8,22,220,0,0,0,1,7,1,1,19,37,0,8,0,0,0,4,0,0,0,0
John Nwankwo,Elche CF,1.502.068€,8,11,180,0,0,0,0,3,1,1,15,13,0,2,0,0,0,0,0,0,0,0
Vukcevic,Levante UD,1.502.068€,8,32,113,0,0,0,0,1,1,0,15,15,0,3,0,0,0,1,0,0,0,0
Barbero,C.A. Osasuna,1.502.068€,7,28,16,0,0,0,0,1,0,0,0,10,0,3,0,0,0,0,0,0,0,0
Andone,Cádiz CF,1.502.073€,7,18,151,0,0,0,0,1,2,1,3,17,0,5,0,0,0,1,0,0,0,0
Javi Serrano,Atlético de Madrid,1.509.648€,5,19,66,0,0,0,0,2,0,0,7,11,0,0,1,0,0,1,0,0,0,0
Juan Pérez,C.A. Osasuna,1.512.357€,4,33,180,0,0,0,0,2,0,0,12,21,0,3,0,2,0,0,0,0,0,0
Javi Díaz,Sevilla FC,1.512.104€,4,33,90,0,0,0,0,0,0,0,5,6,0,1,0,1,0,0,0,0,0,0
Greif,RCD Mallorca,1.511.984€,3,14,90,0,0,0,0,0,0,0,10,11,0,3,0,3,0,0,0,0,0,0
Unai Dufur,C.A. Osasuna,1.502.068€,3,5,90,0,0,0,0,4,0,0,12,14,0,2,0,0,0,0,0,0,0,0
ABlanco,Real Madrid,1.519.625€,3,14,30,0,0,0,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0
JGarcía,RCD Espanyol,1.513.117€,3,31,107,0,0,0,0,1,0,0,15,7,0,3,0,0,0,0,0,0,0,0
Diego Conde,Getafe CF,1.515.561€,2,36,5,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0
Miguelón,RCD Espanyol,1.503.381€,2,29,70,0,0,0,0,2,2,0,6,17,0,2,0,0,0,0,0,0,0,0
Umtiti,FC Barcelona,1.548.692€,2,23,90,0,0,0,0,4,0,0,6,7,0,2,0,0,0,1,0,0,0,0
JCarmona,Sevilla FC,1.504.492€,2,14,23,0,0,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0
Saúl García,D. Alavés,1.503.341€,1,22,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
Capa,Athletic Club,1.502.070€,1,30,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
J Moreno,Rayo Vallecano,1.504.487€,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel Robles,Real Betis,1.517.728€,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arnau Tenas,FC Barcelona,1.516.565€,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iker Recio,Rayo Vallecano,1.513.141€,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burlamaqui,Valencia CF,1.502.068€,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseda,Valencia CF,1.502.078€,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGálvez,RCD Mallorca,1.502.068€,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kane Sarr,Granada CF,1.516.497€,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Gil,Cádiz CF,1.509.192€,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rubén Blanco,RC Celta,1.511.683€,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fuidias,Real Madrid,1.510.998€,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flere,Cádiz CF,1.507.974€,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gastón,Getafe CF,1.509.862€,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gori,RCD Espanyol,1.502.068€,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APastor,Sevilla FC,1.514.034€,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayesa,Real Sociedad,1.511.903€,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POrtiz,Sevilla FC,1.502.068€,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abqar,D. Alavés,1.502.104€,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Areso,C.A. Osasuna,1.506.261€,0,18,188,0,0,0,0,3,0,0,6,31,0,5,0,0,0,1,0,0,0,0
Fran Delgado,Real Betis,1.502.068€,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R Yáñez,Getafe CF,1.511.414€,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yassin Fekir,Real Betis,1.518.164€,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lecomte,Atlético de Madrid,1.505.915€,-1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ayesa,Real Sociedad,1.511.903€,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POrtiz,Sevilla FC,1.502.068€,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abqar,D. Alavés,1.502.104€,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Areso,C.A. Osasuna,1.506.261€,0,18,188,0,0,0,0,3,0,0,6,31,0,5,0,0,0,1,0,0,0,0
Fran Delgado,Real Betis,1.502.068€,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R Yáñez,Getafe CF,1.511.414€,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yassin Fekir,Real Betis,1.518.164€,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lecomte,Atlético de Madrid,1.505.915€,-1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Rodrygo,Real Madrid,107.333.686€,218,34,2381,9,8,9,7,4,74,36,70,304,0,27,0,0,0,4,0,2,0,0
Darder,RCD Espanyol,42.671.956€,217,38,3327,6,3,16,59,22,62,15,228,581,0,64,0,0,0,4,0,0,0,0
Ledesma,Cádiz CF,7.554.102€,210,34,3060,0,0,0,0,51,3,0,354,531,0,48,0,134,1,2,0,0,1,0
Gabri Veiga,RC Celta,41.076.770€,210,36,2312,11,4,6,6,5,32,30,155,316,0,30,1,0,0,6,0,0,0,0
Benzema,Real Madrid,91.915.100€,208,24,2044,19,3,13,0,5,19,49,35,236,1,17,0,0,0,1,0,2,0,0
Parejo,Villarreal CF,54.471.651€,205,37,3289,3,4,7,44,29,25,12,286,422,2,39,0,0,1,6,0,0,0,0
Valverde,Real Madrid,68.180.646€,203,38,2509,7,4,8,7,15,29,21,149,252,0,25,0,0,0,2,0,0,0,0
Álex Balde,FC Barcelona,87.356.459€,203,37,2476,1,6,6,22,12,47,4,158,303,0,15,0,0,0,4,0,0,0,0
Raphinha,FC Barcelona,74.616.217€,202,36,2025,7,7,17,47,10,44,28,106,475,0,9,0,0,0,9,0,0,0,0
Badía,Elche CF,2.206.809€,200,36,3240,0,0,0,0,39,0,0,284,283,0,63,0,139,1,2,0,0,3,0
Sancet,Athletic Club,50.680.773€,197,36,2554,10,2,5,2,10,45,23,145,353,0,29,1,0,0,6,0,0,0,0
Muriqi,RCD Mallorca,55.850.178€,196,35,2953,15,3,3,0,71,12,30,103,497,1,35,1,0,0,6,0,1,0,0
De Jong,FC Barcelona,93.504.895€,195,34,2538,2,4,8,11,22,33,11,218,295,0,20,0,0,0,3,0,0,0,0
Robertone,UD Almería,47.345.064€,194,37,2861,2,7,14,48,41,27,6,251,407,0,47,0,0,0,7,0,0,0,0
Chukwueze,Villarreal CF,74.440.880€,193,38,2344,6,5,6,10,14,79,19,122,388,0,33,0,0,0,1,0,1,0,0
Brais Méndez,Real Sociedad,39.255.080€,190,35,2417,8,4,6,43,13,13,22,141,420,0,25,0,0,0,6,0,0,0,0
Sorloth,Real Sociedad,49.061.487€,189,34,2399,12,3,7,2,25,30,32,77,337,0,20,0,0,0,4,0,0,0,0
Borja Iglesias,Real Betis,42.233.390€,189,35,2380,15,3,5,1,17,10,32,48,260,1,24,1,0,0,2,0,0,0,0
Militão,Real Madrid,71.461.809€,188,35,2703,5,0,1,2,99,11,9,196,256,0,29,0,0,1,4,0,1,0,0
Raíllo,RCD Mallorca,25.062.113€,188,31,2767,2,3,4,0,157,2,5,173,202,0,31,1,0,0,11,0,1,0,0
Carrasco,Atlético de Madrid,37.267.109€,187,36,2330,7,3,6,29,16,54,23,145,375,0,25,0,0,0,2,0,0,0,0
Enes Ünal,Getafe CF,32.095.632€,187,35,2983,14,3,6,3,34,19,39,95,462,1,42,0,0,0,6,0,2,0,0
Rajkovic,RCD Mallorca,4.519.026€,186,38,3240,0,0,0,0,33,4,0,316,493,0,40,0,94,1,3,0,0,1,0
Pedri,FC Barcelona,84.825.111€,186,26,1981,6,1,10,10,7,28,9,147,282,0,9,0,0,0,2,0,0,0,0
Koundé,FC Barcelona,74.145.496€,184,31,2428,1,3,5,6,56,15,3,177,299,0,12,0,0,0,2,0,0,0,1
Morata,Atlético de Madrid,42.657.525€,183,37,1906,13,2,3,2,23,20,34,56,247,0,10,0,0,0,4,0,0,0,0
Mikel Merino,Real Sociedad,71.084.897€,182,33,2498,2,9,12,6,51,19,18,238,461,1,31,1,0,0,6,0,0,0,0
Mamardashvili,Valencia CF,5.298.149€,182,38,3420,0,0,0,0,24,0,0,302,393,0,45,0,105,1,3,0,0,0,0
Aspas,RC Celta,49.422.121€,182,37,2865,12,3,9,9,20,21,38,111,416,1,46,0,0,0,4,0,0,0,0
Nico Williams,Athletic Club,62.047.427€,182,36,2674,6,3,6,28,7,80,21,154,553,0,30,0,0,0,3,0,1,0,0
Álvaro García,Rayo Vallecano,21.137.647€,181,35,2885,5,5,6,31,16,22,22,219,471,0,41,0,0,0,7,0,2,0,0
Iñaki Williams,Athletic Club,39.525.945€,181,36,2850,10,3,9,12,33,44,35,83,466,1,35,0,0,0,2,0,0,0,0
Zubimendi,Real Sociedad,46.641.593€,180,36,3101,1,3,5,2,48,9,3,257,315,0,34,0,0,1,12,0,0,0,0
Fernando,UD Almería,2.126.174€,179,38,3285,0,0,0,0,25,1,0,314,395,0,61,0,133,0,3,0,0,1,0
Aidoo,RC Celta,39.390.051€,178,35,3121,3,0,0,1,140,8,3,243,262,0,48,0,0,1,4,1,0,0,0
Samuel Lino,Valencia CF,23.894.235€,177,38,2897,6,1,2,9,9,50,34,188,478,0,38,0,0,0,3,0,2,0,0
Joselu,RCD Espanyol,45.471.366€,176,35,2989,16,2,2,7,40,17,41,78,453,0,61,0,0,0,2,0,2,0,0
Asensio,Real Madrid,19.202.850€,176,37,1428,9,6,9,22,3,23,27,50,193,1,16,0,0,1,1,0,1,0,0
Yéremy Pino,Villarreal CF,25.927.597€,175,37,2465,4,5,10,5,25,44,22,122,327,0,31,0,0,0,8,0,1,0,0
Almeida,Valencia CF,20.414.249€,174,35,2549,2,4,4,46,15,44,8,180,417,0,32,0,0,0,3,0,0,0,0
